customer_id,tenure_months,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,senior_citizen,churn
CUST-00946,9,49.15,438.33,Two year,DSL,Mailed check,No,Yes,No,No
CUST-00947,71,54.48,3940.57,Month-to-month,No,Bank transfer,No,Yes,No,No
CUST-00948,10,44.35,469.68,One year,No,Mailed check,No,No,No,No
CUST-00949,69,98.23,6355.8,One year,Fiber optic,Mailed check,No,No,No,Yes
CUST-00950,21,82.2,1642.42,Month-to-month,No,Electronic check,Yes,No,Yes,Yes
CUST-00951,7,81.52,573.36,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-00952,22,96.93,2086.09,Two year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00953,45,125.0,5609.28,One year,Fiber optic,Electronic check,No,Yes,No,No
CUST-00954,31,25.98,860.03,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-00955,57,49.28,2829.14,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00956,44,52.21,2266.04,Month-to-month,DSL,Bank transfer,Yes,No,Yes,No
CUST-00957,29,46.58,1456.6,Two year,DSL,Electronic check,No,No,No,No
CUST-00958,46,41.14,1760.79,One year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-00959,70,59.81,4476.16,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-00960,30,37.8,1134.3,Two year,No,Mailed check,No,No,No,Yes
CUST-00961,12,75.04,901.02,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-00962,30,68.24,2185.42,Month-to-month,DSL,Mailed check,No,Yes,No,Yes
CUST-00963,61,78.54,4796.55,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-00964,16,79.19,1254.55,One year,DSL,Bank transfer,Yes,No,No,Yes
CUST-00965,69,81.47,5416.8,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-00966,43,58.04,2559.14,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes
CUST-00967,44,117.91,5245.85,One year,DSL,Electronic check,No,Yes,No,Yes
CUST-00968,23,72.63,1594.14,Two year,DSL,Electronic check,Yes,No,No,No
CUST-00969,67,22.3,1544.16,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
CUST-00970,3,42.94,131.79,Two year,Fiber optic,Credit card,Yes,Yes,No,No
CUST-00971,22,25.23,545.94,Two year,DSL,Electronic check,No,No,Yes,No
CUST-00972,31,67.42,1924.29,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-00973,35,64.08,2223.63,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-00974,35,55.76,1797.36,One year,DSL,Bank transfer,No,Yes,Yes,Yes
CUST-00975,11,115.26,1181.65,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-00976,17,80.18,1347.93,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00977,7,84.43,551.48,One year,DSL,Bank transfer,Yes,No,No,Yes
CUST-00978,42,44.65,1807.99,One year,DSL,Bank transfer,No,No,Yes,No
CUST-00979,26,43.02,1146.35,One year,DSL,Bank transfer,Yes,Yes,No,Yes
CUST-00980,41,67.88,2697.86,One year,Fiber optic,Electronic check,No,Yes,No,No
CUST-00981,43,71.15,3303.05,Month-to-month,DSL,Credit card,No,No,No,No
CUST-00982,51,22.45,1221.21,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-00983,40,62.67,2541.02,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-00984,47,67.34,3401.44,Two year,DSL,Bank transfer,Yes,No,Yes,No
CUST-00985,43,61.84,2815.7,Two year,DSL,Electronic check,No,Yes,No,No
CUST-00986,47,47.48,2166.9,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-00987,45,54.05,2529.38,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-00988,23,62.76,1359.6,One year,Fiber optic,Credit card,No,No,No,No
CUST-00989,18,69.18,1282.01,Month-to-month,No,Electronic check,No,No,No,No
CUST-00990,57,81.51,4639.44,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,Yes
CUST-00991,25,92.94,2143.88,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,Yes
CUST-00992,40,59.94,2310.99,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-00993,15,56.05,902.01,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes
CUST-00994,32,77.5,2406.92,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-00995,39,81.66,3022.42,Two year,DSL,Bank transfer,No,No,No,No
CUST-00996,46,56.58,2472.56,One year,Fiber optic,Credit card,No,No,No,No
CUST-00997,38,85.97,3255.99,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-00998,26,90.51,2482.27,Two year,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-00999,70,98.0,7143.18,One year,Fiber optic,Electronic check,No,Yes,No,No
CUST-01000,37,109.68,4017.16,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes
CUST-01001,59,46.21,2599.33,One year,DSL,Mailed check,No,No,No,No
CUST-01002,54,67.33,3371.75,Two year,DSL,Credit card,Yes,No,No,No
CUST-01003,41,67.27,2741.58,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01004,64,64.65,4345.99,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No
CUST-01005,10,51.42,533.1,Month-to-month,No,Mailed check,No,No,No,No
CUST-01006,67,31.35,2069.73,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-01007,62,69.22,4356.67,One year,Fiber optic,Credit card,Yes,No,No,No
CUST-01008,37,48.56,1778.39,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No
CUST-01009,53,69.06,3706.45,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01010,38,47.94,1826.82,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01011,20,40.61,835.72,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,No
CUST-01012,58,72.62,4217.16,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-01013,18,70.62,1360.77,One year,Fiber optic,Mailed check,Yes,No,Yes,No
CUST-01014,23,80.9,1839.27,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-01015,38,119.46,4187.88,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01016,61,73.65,4303.15,Two year,Fiber optic,Credit card,No,No,No,No
CUST-01017,28,78.64,2202.13,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01018,36,41.14,1490.65,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01019,3,36.11,109.24,Month-to-month,No,Credit card,No,No,No,Yes
CUST-01020,9,104.99,977.35,Month-to-month,DSL,Mailed check,Yes,Yes,No,Yes
CUST-01021,5,44.84,216.12,Month-to-month,No,Mailed check,No,No,No,Yes
CUST-01022,6,41.95,258.34,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-01023,63,66.06,4297.64,Two year,Fiber optic,Mailed check,No,Yes,No,No
CUST-01024,61,64.84,3899.1,One year,Fiber optic,Mailed check,No,Yes,No,No
CUST-01025,60,45.34,2677.82,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01026,5,59.68,283.07,Two year,No,Bank transfer,No,No,No,No
CUST-01027,6,96.51,571.09,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-01028,21,47.66,1046.79,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-01029,41,33.55,1465.56,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-01030,25,89.62,2274.06,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01031,36,78.82,2746.43,Two year,Fiber optic,Bank transfer,No,No,No,No
CUST-01032,13,52.11,697.19,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-01033,53,29.03,1597.71,One year,DSL,Electronic check,Yes,No,No,No
CUST-01034,23,49.13,1099.65,Month-to-month,No,Electronic check,No,Yes,No,No
CUST-01035,5,65.69,345.61,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-01036,54,94.98,4779.08,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01037,66,42.12,2562.31,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01038,2,64.97,122.1,Month-to-month,No,Bank transfer,No,No,No,No
CUST-01039,32,83.2,2515.87,Two year,No,Bank transfer,Yes,Yes,No,No
CUST-01040,60,18.0,1145.48,Month-to-month,DSL,Mailed check,Yes,No,No,Yes
CUST-01041,51,91.81,4626.11,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01042,62,38.62,2308.21,Two year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01043,30,74.97,2223.58,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01044,27,72.92,1935.71,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No
CUST-01045,52,93.03,4683.89,Month-to-month,DSL,Mailed check,Yes,Yes,No,No
CUST-01046,12,80.22,906.87,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-01047,18,18.0,332.08,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01048,44,48.17,1996.25,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No
CUST-01049,49,70.32,3597.52,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes
CUST-01050,9,62.32,534.11,Month-to-month,Fiber optic,Credit card,No,Yes,No,No
CUST-01051,37,78.46,3010.49,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01052,27,85.94,2433.83,Two year,Fiber optic,Mailed check,No,No,No,Yes
CUST-01053,37,81.6,2838.21,One year,Fiber optic,Bank transfer,Yes,Yes,No,Yes
CUST-01054,70,61.86,4043.88,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01055,6,22.69,145.93,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01056,72,56.07,4013.17,One year,DSL,Credit card,No,No,No,No
CUST-01057,33,76.99,2593.61,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-01058,56,40.83,2112.07,Month-to-month,DSL,Credit card,Yes,No,No,No
CUST-01059,31,82.15,2456.48,One year,DSL,Credit card,No,No,No,Yes
CUST-01060,23,88.8,2044.16,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-01061,56,70.04,4164.61,One year,DSL,Bank transfer,No,Yes,No,No
CUST-01062,50,18.0,867.09,Two year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01063,11,36.33,417.23,Two year,No,Bank transfer,Yes,Yes,No,No
CUST-01064,51,112.27,5874.38,Month-to-month,Fiber optic,Credit card,Yes,No,No,No
CUST-01065,55,53.88,2780.98,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No
CUST-01066,28,19.38,524.7,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01067,67,96.65,6203.95,One year,DSL,Electronic check,Yes,Yes,No,No
CUST-01068,47,67.32,3134.94,Two year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01069,25,93.52,2388.63,Two year,No,Electronic check,Yes,Yes,No,No
CUST-01070,1,73.65,72.87,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01071,49,78.01,3666.25,Two year,DSL,Electronic check,No,No,No,Yes
CUST-01072,16,75.71,1249.32,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01073,55,83.74,4667.95,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-01074,38,121.66,4637.37,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01075,34,90.3,3096.93,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01076,12,29.07,333.32,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01077,52,77.72,4158.11,Two year,No,Credit card,No,No,No,Yes
CUST-01078,12,94.4,1112.41,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes
CUST-01079,31,95.86,2906.74,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01080,61,56.76,3268.32,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes
CUST-01081,67,94.96,6460.9,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01082,72,89.27,6533.02,Two year,DSL,Credit card,Yes,No,Yes,No
CUST-01083,69,125.0,8404.61,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01084,41,49.0,2124.67,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01085,15,54.82,867.75,One year,No,Mailed check,No,Yes,Yes,No
CUST-01086,61,59.65,3411.05,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01087,58,55.23,3303.3,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01088,72,45.64,3230.26,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-01089,47,18.0,913.64,Month-to-month,No,Bank transfer,No,No,Yes,No
CUST-01090,11,56.57,594.89,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01091,37,75.86,2708.26,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01092,33,55.16,1803.42,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01093,61,113.45,6664.35,One year,No,Electronic check,No,Yes,No,Yes
CUST-01094,29,67.32,2012.25,Two year,DSL,Electronic check,No,No,No,Yes
CUST-01095,24,97.98,2344.34,Two year,DSL,Mailed check,No,No,No,No
CUST-01096,6,73.27,419.99,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes
CUST-01097,61,86.83,5302.03,Month-to-month,DSL,Mailed check,Yes,No,No,Yes
CUST-01098,55,73.7,4305.65,Two year,DSL,Electronic check,Yes,No,Yes,No
CUST-01099,3,99.85,313.56,One year,No,Bank transfer,No,Yes,No,No
CUST-01100,32,68.34,2186.47,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01101,35,78.91,2668.39,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01102,34,75.79,2444.88,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-01103,67,60.08,4269.06,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-01104,11,76.72,872.3,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-01105,23,120.63,2806.52,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-01106,14,60.51,898.57,Two year,DSL,Mailed check,No,Yes,No,No
CUST-01107,18,77.07,1303.29,One year,DSL,Electronic check,Yes,No,No,Yes
CUST-01108,66,97.19,6601.83,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-01109,68,94.37,6126.3,Month-to-month,No,Bank transfer,No,No,No,No
CUST-01110,4,67.28,252.78,One year,Fiber optic,Bank transfer,Yes,No,Yes,Yes
CUST-01111,46,18.0,823.44,One year,DSL,Credit card,No,No,No,No
CUST-01112,17,79.4,1325.48,Month-to-month,No,Credit card,No,Yes,No,Yes
CUST-01113,14,18.0,269.79,One year,Fiber optic,Credit card,No,Yes,No,No
CUST-01114,22,102.28,2186.79,One year,Fiber optic,Bank transfer,Yes,No,No,Yes
CUST-01115,14,71.07,1045.11,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-01116,36,90.99,3406.05,Month-to-month,DSL,Credit card,No,Yes,Yes,No
CUST-01117,72,45.35,3352.93,Two year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01118,43,29.74,1364.84,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No
CUST-01119,53,73.26,3825.58,Month-to-month,No,Electronic check,No,No,No,No
CUST-01120,36,66.19,2340.78,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01121,2,55.2,104.41,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01122,7,69.03,465.87,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-01123,20,125.0,2651.91,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01124,18,87.03,1560.12,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-01125,61,92.19,5480.84,Month-to-month,No,Electronic check,No,No,No,No
CUST-01126,61,87.25,5080.5,Two year,DSL,Bank transfer,No,No,No,No
CUST-01127,62,102.51,6340.33,Month-to-month,Fiber optic,Credit card,No,Yes,No,No
CUST-01128,46,62.44,2971.81,One year,DSL,Credit card,No,No,No,No
CUST-01129,41,18.0,712.81,Two year,DSL,Mailed check,No,No,No,No
CUST-01130,47,62.47,3057.16,Two year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01131,30,86.48,2648.28,One year,DSL,Credit card,Yes,Yes,No,No
CUST-01132,49,43.72,2240.85,One year,DSL,Electronic check,No,Yes,Yes,No
CUST-01133,58,62.77,3495.56,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,No
CUST-01134,55,50.4,2830.11,Month-to-month,No,Bank transfer,No,Yes,No,No
CUST-01135,45,103.05,4380.34,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No
CUST-01136,5,84.99,415.69,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01137,53,82.64,4537.15,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
CUST-01138,27,81.92,2258.44,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-01139,54,66.11,3391.65,Two year,DSL,Mailed check,Yes,No,No,No
CUST-01140,39,71.74,2958.27,Two year,No,Credit card,No,Yes,No,Yes
CUST-01141,64,38.56,2291.48,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01142,25,18.0,456.86,One year,DSL,Mailed check,No,No,Yes,No
CUST-01143,68,70.6,5172.44,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01144,61,74.78,4584.57,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
CUST-01145,24,96.02,2415.34,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01146,35,104.71,3720.66,One year,DSL,Bank transfer,Yes,No,No,Yes
CUST-01147,39,104.68,4267.43,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes
CUST-01148,56,43.05,2470.82,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01149,50,58.55,3017.03,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-01150,62,78.53,4656.82,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01151,27,125.0,3505.58,Month-to-month,No,Credit card,No,Yes,No,No
CUST-01152,37,102.52,3634.17,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01153,32,93.87,3234.84,One year,DSL,Bank transfer,Yes,Yes,No,No
CUST-01154,66,57.69,3641.71,Two year,DSL,Mailed check,No,Yes,No,No
CUST-01155,22,45.8,965.15,Month-to-month,DSL,Credit card,No,No,No,Yes
CUST-01156,43,85.93,3907.04,One year,DSL,Electronic check,Yes,No,Yes,No
CUST-01157,9,40.58,350.2,Two year,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-01158,62,61.28,3714.8,Month-to-month,Fiber optic,Credit card,No,No,Yes,No
CUST-01159,28,64.25,1860.78,One year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01160,25,105.23,2487.11,Month-to-month,DSL,Credit card,Yes,No,No,No
CUST-01161,42,58.49,2322.58,One year,DSL,Mailed check,Yes,Yes,No,No
CUST-01162,36,18.0,646.59,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No
CUST-01163,62,79.11,4703.68,Two year,No,Electronic check,No,Yes,No,No
CUST-01164,39,50.22,1875.74,Two year,Fiber optic,Credit card,No,No,No,Yes
CUST-01165,38,68.02,2381.8,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01166,8,64.92,508.59,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01167,2,60.43,117.35,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-01168,29,85.97,2306.11,One year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01169,72,30.21,2217.31,One year,DSL,Electronic check,No,Yes,No,No
CUST-01170,67,54.59,3731.65,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01171,46,83.42,3573.8,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-01172,46,52.26,2333.59,Month-to-month,No,Electronic check,No,No,No,No
CUST-01173,29,28.39,872.42,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01174,13,83.05,1093.84,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-01175,1,93.95,92.63,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01176,25,65.92,1638.8,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01177,23,19.94,437.21,Month-to-month,No,Bank transfer,No,No,No,No
CUST-01178,14,83.94,1233.8,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01179,19,27.16,550.22,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-01180,2,74.41,158.6,Month-to-month,Fiber optic,Credit card,Yes,No,No,Yes
CUST-01181,44,45.7,1921.98,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01182,67,39.16,2544.27,Month-to-month,No,Electronic check,No,Yes,No,Yes
CUST-01183,50,56.39,2666.4,One year,DSL,Credit card,No,No,No,No
CUST-01184,33,62.6,2002.07,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01185,31,51.54,1555.0,One year,No,Bank transfer,No,Yes,No,No
CUST-01186,23,81.13,1905.73,Month-to-month,No,Electronic check,No,No,No,No
CUST-01187,11,56.29,588.44,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-01188,44,90.52,4250.15,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01189,41,73.75,2831.73,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01190,1,50.26,46.29,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01191,30,46.22,1465.35,Two year,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-01192,21,27.46,595.46,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-01193,13,73.98,939.48,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-01194,51,58.49,3028.57,Two year,Fiber optic,Bank transfer,No,No,No,No
CUST-01195,38,18.0,653.74,One year,Fiber optic,Credit card,No,Yes,No,No
CUST-01196,46,54.14,2358.3,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01197,52,45.38,2348.87,Month-to-month,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-01198,71,104.82,7267.4,One year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01199,58,26.13,1543.48,Month-to-month,DSL,Electronic check,No,Yes,Yes,No
CUST-01200,45,32.41,1392.68,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01201,64,93.64,6149.19,One year,DSL,Electronic check,Yes,No,No,No
CUST-01202,35,99.56,3633.38,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No
CUST-01203,71,49.12,3301.5,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01204,55,51.83,2642.6,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01205,47,81.79,3806.97,One year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01206,66,18.0,1240.09,Two year,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01207,38,22.33,869.01,Two year,No,Mailed check,No,Yes,No,No
CUST-01208,52,60.26,3234.74,One year,Fiber optic,Credit card,No,No,No,No
CUST-01209,21,104.2,2154.18,One year,Fiber optic,Bank transfer,No,Yes,Yes,Yes
CUST-01210,70,56.54,3789.95,One year,DSL,Electronic check,Yes,No,No,No
CUST-01211,45,69.42,3139.78,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-01212,57,94.21,5115.96,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01213,34,117.57,4142.07,One year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01214,63,53.16,3186.7,One year,No,Mailed check,No,No,Yes,No
CUST-01215,6,66.6,386.25,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01216,9,110.73,997.61,Two year,DSL,Mailed check,No,No,No,No
CUST-01217,37,30.47,1124.99,One year,DSL,Electronic check,No,Yes,No,No
CUST-01218,53,91.66,4936.37,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01219,59,42.56,2485.91,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01220,32,69.46,2371.9,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01221,47,61.18,3031.85,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01222,40,44.01,1867.18,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01223,70,43.41,3101.67,Month-to-month,No,Electronic check,No,No,Yes,Yes
CUST-01224,48,73.63,3610.58,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-01225,31,90.89,2866.82,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01226,70,63.89,4425.71,One year,No,Bank transfer,Yes,No,No,No
CUST-01227,8,68.68,533.8,One year,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01228,71,80.71,5814.76,Month-to-month,No,Bank transfer,No,No,No,Yes
CUST-01229,12,43.68,484.37,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01230,21,84.75,1639.49,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01231,60,86.66,5492.14,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-01232,53,125.0,6144.21,Month-to-month,DSL,Mailed check,Yes,Yes,No,Yes
